,open,high,low,close,volume
2026-02-05 16:00:00+00:00,1.17913,1.18035,1.1785,1.18011,10087.23
2026-02-05 17:00:00+00:00,1.18013,1.18041,1.17962,1.18008,5964.83
2026-02-05 18:00:00+00:00,1.18009,1.18028,1.17919,1.17934,4213.68
2026-02-05 19:00:00+00:00,1.17935,1.17974,1.17924,1.17941,3494.58
2026-02-05 20:00:00+00:00,1.17939,1.17947,1.17797,1.17808,3702.07
2026-02-05 21:00:00+00:00,1.17805,1.17843,1.17749,1.17769,2678.62
2026-02-05 22:00:00+00:00,1.17768,1.17824,1.17755,1.17803,823.32
2026-02-05 23:00:00+00:00,1.17804,1.17805,1.17749,1.17764,1814.23
2026-02-06 00:00:00+00:00,1.17763,1.17832,1.17654,1.17829,4697.8
2026-02-06 01:00:00+00:00,1.17828,1.17882,1.17784,1.17853,4845.74
2026-02-06 02:00:00+00:00,1.17852,1.17916,1.17847,1.17875,2839.51
2026-02-06 03:00:00+00:00,1.17876,1.17904,1.17856,1.17874,1802.4
2026-02-06 04:00:00+00:00,1.17878,1.17963,1.17872,1.17952,2009.8
2026-02-06 05:00:00+00:00,1.17952,1.18012,1.17947,1.17982,2338.22
2026-02-06 06:00:00+00:00,1.17981,1.18016,1.17942,1.1797,3157.82
2026-02-06 07:00:00+00:00,1.17967,1.17977,1.17886,1.17913,4050.51
2026-02-06 08:00:00+00:00,1.17913,1.17957,1.17855,1.1792,6940.48
2026-02-06 09:00:00+00:00,1.17921,1.17981,1.17901,1.17919,5159.62
2026-02-06 10:00:00+00:00,1.17919,1.17997,1.17897,1.1792,3783.71
2026-02-06 11:00:00+00:00,1.17918,1.17931,1.17856,1.179,4143.77
2026-02-06 12:00:00+00:00,1.17899,1.1793,1.17881,1.17926,3875.87
2026-02-06 13:00:00+00:00,1.17927,1.1811,1.17922,1.18103,5492.79
2026-02-06 14:00:00+00:00,1.18103,1.1826,1.18097,1.18208,9923.89
2026-02-06 15:00:00+00:00,1.18206,1.1824,1.18051,1.18193,8634.16
2026-02-06 16:00:00+00:00,1.18192,1.18215,1.18099,1.18122,7242.08
2026-02-06 17:00:00+00:00,1.18119,1.18206,1.18101,1.18179,3897.75
2026-02-06 18:00:00+00:00,1.18179,1.18228,1.18175,1.1819,2592.53
2026-02-06 19:00:00+00:00,1.18188,1.18212,1.18146,1.1819,2263.27
2026-02-06 20:00:00+00:00,1.18191,1.18227,1.18182,1.1822,2199.35
2026-02-06 21:00:00+00:00,1.18221,1.18239,1.18113,1.18115,2066.3
2026-02-06 22:00:00+00:00,1.18115,1.18115,1.18115,1.18115,0.0
2026-02-06 23:00:00+00:00,1.18115,1.18115,1.18115,1.18115,0.0
2026-02-09 00:00:00+00:00,1.18267,1.18335,1.1824,1.18306,5730.02
2026-02-09 01:00:00+00:00,1.18306,1.18335,1.18246,1.18255,4192.54
2026-02-09 02:00:00+00:00,1.18253,1.18257,1.18159,1.18195,2906.93
2026-02-09 03:00:00+00:00,1.18195,1.18249,1.18182,1.18187,2289.44
2026-02-09 04:00:00+00:00,1.18188,1.18267,1.18188,1.18263,1272.62
2026-02-09 05:00:00+00:00,1.18264,1.18362,1.18257,1.18331,2048.44
2026-02-09 06:00:00+00:00,1.1833,1.18577,1.18328,1.18517,6569.91
2026-02-09 07:00:00+00:00,1.18517,1.18598,1.18468,1.18558,6566.53
2026-02-09 08:00:00+00:00,1.18558,1.18647,1.18517,1.18641,6163.6
2026-02-09 09:00:00+00:00,1.18641,1.18698,1.186,1.18622,4688.87
2026-02-09 10:00:00+00:00,1.1862,1.18696,1.18548,1.186,6524.89
2026-02-09 11:00:00+00:00,1.186,1.1872,1.18556,1.18691,9667.13
2026-02-09 12:00:00+00:00,1.18691,1.18829,1.18691,1.18812,6052.66
2026-02-09 13:00:00+00:00,1.18815,1.19056,1.18815,1.19036,13522.84
2026-02-09 14:00:00+00:00,1.19037,1.19184,1.19026,1.19183,12494.81
2026-02-09 15:00:00+00:00,1.19185,1.19266,1.19031,1.1912,12084.93
2026-02-09 16:00:00+00:00,1.19122,1.19175,1.18929,1.18973,7931.74
2026-02-09 17:00:00+00:00,1.18973,1.19109,1.18972,1.19086,4149.01
2026-02-09 18:00:00+00:00,1.19085,1.19172,1.19034,1.19158,4205.77
2026-02-09 19:00:00+00:00,1.19159,1.19222,1.19124,1.19202,3289.23
2026-02-09 20:00:00+00:00,1.19201,1.1921,1.19138,1.19144,2526.82
2026-02-09 21:00:00+00:00,1.19144,1.1916,1.19106,1.19133,2377.38
2026-02-09 22:00:00+00:00,1.19133,1.19144,1.19091,1.19113,595.37
2026-02-09 23:00:00+00:00,1.1912,1.19143,1.19016,1.19036,1488.74
2026-02-10 00:00:00+00:00,1.19035,1.19055,1.18983,1.19017,2326.25
2026-02-10 01:00:00+00:00,1.19019,1.19103,1.18965,1.19056,3521.73
2026-02-10 02:00:00+00:00,1.19059,1.19141,1.19055,1.19135,2405.84
2026-02-10 03:00:00+00:00,1.19135,1.19169,1.19098,1.19114,2914.33
2026-02-10 04:00:00+00:00,1.19113,1.19125,1.19057,1.19067,1643.31
2026-02-10 05:00:00+00:00,1.19068,1.19105,1.19036,1.19071,1962.11
2026-02-10 06:00:00+00:00,1.19072,1.19131,1.1901,1.1903,3302.49
2026-02-10 07:00:00+00:00,1.19031,1.19104,1.18993,1.19086,4180.58
2026-02-10 08:00:00+00:00,1.19084,1.19151,1.18996,1.1909,5824.71
2026-02-10 09:00:00+00:00,1.19089,1.19198,1.1908,1.19145,5441.74
2026-02-10 10:00:00+00:00,1.19145,1.19173,1.19091,1.19099,4162.91
2026-02-10 11:00:00+00:00,1.19099,1.19106,1.19006,1.19037,3078.35
2026-02-10 12:00:00+00:00,1.19039,1.19084,1.1891,1.18928,5917.45
2026-02-10 13:00:00+00:00,1.18927,1.19133,1.18885,1.19054,9946.99
2026-02-10 14:00:00+00:00,1.19055,1.19285,1.19028,1.19146,12697.81
2026-02-10 15:00:00+00:00,1.19145,1.1919,1.18965,1.19139,15257.2
2026-02-10 16:00:00+00:00,1.1914,1.19149,1.18964,1.18978,7924.93
2026-02-10 17:00:00+00:00,1.18976,1.19053,1.18931,1.18957,4953.32
2026-02-10 18:00:00+00:00,1.18957,1.1898,1.18904,1.18921,3472.52
2026-02-10 19:00:00+00:00,1.18921,1.19023,1.18866,1.19022,2556.12
2026-02-10 20:00:00+00:00,1.19021,1.19033,1.18946,1.18951,2345.87
2026-02-10 21:00:00+00:00,1.18953,1.18966,1.18922,1.18947,1614.99
2026-02-10 22:00:00+00:00,1.18939,1.18956,1.1889,1.18907,1298.65
2026-02-10 23:00:00+00:00,1.18914,1.18924,1.18866,1.18876,906.85
2026-02-11 00:00:00+00:00,1.18877,1.19004,1.18862,1.18967,2274.84
2026-02-11 01:00:00+00:00,1.18969,1.19019,1.18937,1.18976,3306.5
2026-02-11 02:00:00+00:00,1.18977,1.19127,1.18975,1.19082,4182.96
2026-02-11 03:00:00+00:00,1.19083,1.19137,1.19033,1.19115,3002.66
2026-02-11 04:00:00+00:00,1.19114,1.19148,1.19074,1.1908,2015.11
2026-02-11 05:00:00+00:00,1.19079,1.1919,1.19066,1.19184,4750.37
2026-02-11 06:00:00+00:00,1.19185,1.19256,1.19124,1.19151,4763.59
2026-02-11 07:00:00+00:00,1.1915,1.19182,1.191,1.19178,4577.25
2026-02-11 08:00:00+00:00,1.19175,1.19199,1.1913,1.19185,4561.12
2026-02-11 09:00:00+00:00,1.19185,1.19196,1.19101,1.19179,4672.91
2026-02-11 10:00:00+00:00,1.19178,1.19272,1.1916,1.19215,3799.7
2026-02-11 11:00:00+00:00,1.19214,1.19215,1.19049,1.19081,3939.31
2026-02-11 12:00:00+00:00,1.19081,1.19092,1.18985,1.19001,5372.65
2026-02-11 13:00:00+00:00,1.19004,1.19044,1.18331,1.18619,22229.3
2026-02-11 14:00:00+00:00,1.18617,1.18825,1.18527,1.18601,20168.22
2026-02-11 15:00:00+00:00,1.18601,1.18716,1.1851,1.18591,18039.99
2026-02-11 16:00:00+00:00,1.1859,1.18831,1.18531,1.18829,9692.92
2026-02-11 17:00:00+00:00,1.1883,1.18934,1.18771,1.18857,7407.82
2026-02-11 18:00:00+00:00,1.18856,1.18908,1.18787,1.18821,4728.83
2026-02-11 19:00:00+00:00,1.1882,1.18845,1.18776,1.18798,3526.63
2026-02-11 20:00:00+00:00,1.18796,1.18809,1.18696,1.18707,2945.44
2026-02-11 21:00:00+00:00,1.18706,1.18742,1.18685,1.18715,1714.13
2026-02-11 22:00:00+00:00,1.18715,1.18746,1.18692,1.18723,1283.59
2026-02-11 23:00:00+00:00,1.1872,1.18761,1.18696,1.18746,1287.77
2026-02-12 00:00:00+00:00,1.18747,1.1878,1.18668,1.18767,3440.95
2026-02-12 01:00:00+00:00,1.18766,1.18823,1.18736,1.18807,3969.09
2026-02-12 02:00:00+00:00,1.18805,1.18846,1.18748,1.18789,3230.96
2026-02-12 03:00:00+00:00,1.18788,1.1881,1.18652,1.18695,3413.66
2026-02-12 04:00:00+00:00,1.18695,1.18725,1.18601,1.18618,2794.0
2026-02-12 05:00:00+00:00,1.18619,1.18656,1.18583,1.18646,2929.98
2026-02-12 06:00:00+00:00,1.18645,1.18675,1.18522,1.18604,6513.68
2026-02-12 07:00:00+00:00,1.18605,1.18751,1.18596,1.18728,4660.83
2026-02-12 08:00:00+00:00,1.1873,1.18809,1.18712,1.18797,4745.62
2026-02-12 09:00:00+00:00,1.18799,1.18878,1.18797,1.1887,4706.09
2026-02-12 10:00:00+00:00,1.1887,1.18872,1.18746,1.18771,3964.73
2026-02-12 11:00:00+00:00,1.18772,1.18845,1.18751,1.18844,2909.2
2026-02-12 12:00:00+00:00,1.18844,1.18861,1.18669,1.18731,5185.02
2026-02-12 13:00:00+00:00,1.1873,1.18851,1.18713,1.18849,6687.93
2026-02-12 14:00:00+00:00,1.18849,1.18876,1.18745,1.18831,9494.62
2026-02-12 15:00:00+00:00,1.1883,1.18883,1.18781,1.18856,9890.14
2026-02-12 16:00:00+00:00,1.18858,1.18899,1.1862,1.18703,18705.2
2026-02-12 17:00:00+00:00,1.18704,1.18769,1.18599,1.18652,9753.89
2026-02-12 18:00:00+00:00,1.18652,1.18695,1.18561,1.18634,6942.55
2026-02-12 19:00:00+00:00,1.18634,1.18716,1.18607,1.18699,6642.44
2026-02-12 20:00:00+00:00,1.18699,1.18705,1.18636,1.18696,2863.59
2026-02-12 21:00:00+00:00,1.18696,1.18725,1.18684,1.18704,2016.72
2026-02-12 22:00:00+00:00,1.18704,1.18713,1.18646,1.18711,820.83
2026-02-12 23:00:00+00:00,1.18713,1.18715,1.18669,1.18691,1219.36
2026-02-13 00:00:00+00:00,1.18689,1.18725,1.18663,1.18725,2426.23
2026-02-13 01:00:00+00:00,1.18723,1.18734,1.18631,1.18667,2962.46
2026-02-13 02:00:00+00:00,1.18668,1.1871,1.18628,1.18692,1832.45
2026-02-13 03:00:00+00:00,1.18692,1.18701,1.18658,1.18667,1640.37
2026-02-13 04:00:00+00:00,1.1867,1.18677,1.18599,1.18631,1438.74
2026-02-13 05:00:00+00:00,1.18631,1.18647,1.18579,1.18593,2501.73
2026-02-13 06:00:00+00:00,1.18592,1.18617,1.18533,1.18561,3910.55
2026-02-13 07:00:00+00:00,1.18559,1.18599,1.18469,1.18585,5534.98
2026-02-13 08:00:00+00:00,1.18584,1.18628,1.18559,1.18624,3993.95
2026-02-13 09:00:00+00:00,1.18625,1.18666,1.18603,1.18604,4174.1
2026-02-13 10:00:00+00:00,1.18602,1.18609,1.18529,1.18572,3661.97
2026-02-13 11:00:00+00:00,1.18575,1.18611,1.18549,1.18585,3519.84
2026-02-13 12:00:00+00:00,1.18587,1.18637,1.18554,1.18618,3729.09
2026-02-13 13:00:00+00:00,1.18621,1.18846,1.18566,1.1874,12454.97
2026-02-13 14:00:00+00:00,1.1874,1.18746,1.1857,1.18591,13690.96
2026-02-13 15:00:00+00:00,1.18593,1.18708,1.18475,1.18483,10199.22
2026-02-13 16:00:00+00:00,1.18483,1.18746,1.18482,1.18687,8863.5
2026-02-13 17:00:00+00:00,1.18687,1.18827,1.18682,1.18746,4646.26
2026-02-13 18:00:00+00:00,1.18748,1.18805,1.18722,1.18735,3074.91
2026-02-13 19:00:00+00:00,1.18734,1.18749,1.1866,1.18665,2635.39
2026-02-13 20:00:00+00:00,1.18663,1.18745,1.18643,1.18741,2784.89
2026-02-13 21:00:00+00:00,1.18741,1.18764,1.18655,1.18655,1688.34
2026-02-13 22:00:00+00:00,1.18655,1.18655,1.18655,1.18655,0.0
2026-02-13 23:00:00+00:00,1.18655,1.18655,1.18655,1.18655,0.0
2026-02-16 00:00:00+00:00,1.18667,1.18671,1.18606,1.18613,2276.52
2026-02-16 01:00:00+00:00,1.18609,1.18663,1.18589,1.18652,2511.39
2026-02-16 02:00:00+00:00,1.18652,1.1867,1.18617,1.18652,2356.33
2026-02-16 03:00:00+00:00,1.18653,1.1869,1.18637,1.18671,1920.81
2026-02-16 04:00:00+00:00,1.18671,1.1868,1.1861,1.18624,1354.2
2026-02-16 05:00:00+00:00,1.18625,1.18663,1.18607,1.18648,1333.34
2026-02-16 06:00:00+00:00,1.18645,1.18701,1.18637,1.18661,1308.44
2026-02-16 07:00:00+00:00,1.1866,1.18663,1.18602,1.18626,2037.7
2026-02-16 08:00:00+00:00,1.18626,1.18703,1.18571,1.1865,4545.26
2026-02-16 09:00:00+00:00,1.18651,1.18692,1.1862,1.18643,3081.72
2026-02-16 10:00:00+00:00,1.18642,1.18676,1.18619,1.18671,2606.38
2026-02-16 11:00:00+00:00,1.1867,1.1867,1.18601,1.18611,2417.26
2026-02-16 12:00:00+00:00,1.1861,1.1863,1.18499,1.1853,2926.58
2026-02-16 13:00:00+00:00,1.18531,1.18575,1.18489,1.18545,3009.14
2026-02-16 14:00:00+00:00,1.18545,1.18634,1.18529,1.18562,3712.11
2026-02-16 15:00:00+00:00,1.18562,1.18569,1.18504,1.18538,2888.83
2026-02-16 16:00:00+00:00,1.18539,1.18567,1.18463,1.18518,2684.86
2026-02-16 17:00:00+00:00,1.18519,1.18535,1.18462,1.1848,1201.98
2026-02-16 18:00:00+00:00,1.1848,1.18511,1.1848,1.18493,791.38
2026-02-16 19:00:00+00:00,1.18494,1.18541,1.18489,1.18541,507.44
2026-02-16 20:00:00+00:00,1.1854,1.1855,1.18525,1.18534,400.72
2026-02-16 21:00:00+00:00,1.18533,1.1854,1.18501,1.18504,948.01
2026-02-16 22:00:00+00:00,1.18505,1.18514,1.18471,1.18495,437.48
2026-02-16 23:00:00+00:00,1.18497,1.18512,1.18465,1.18503,1049.89
2026-02-17 00:00:00+00:00,1.18505,1.18519,1.18421,1.18436,2400.12
2026-02-17 01:00:00+00:00,1.18436,1.18445,1.18408,1.18443,2161.07
2026-02-17 02:00:00+00:00,1.18442,1.18473,1.18402,1.18419,1509.52
2026-02-17 03:00:00+00:00,1.18421,1.18423,1.18378,1.18416,1443.36
2026-02-17 04:00:00+00:00,1.18414,1.18424,1.18393,1.18409,1128.89
2026-02-17 05:00:00+00:00,1.18409,1.18418,1.18357,1.18413,1915.35
2026-02-17 06:00:00+00:00,1.18416,1.18457,1.18414,1.18438,1878.25
2026-02-17 07:00:00+00:00,1.18437,1.18444,1.18286,1.18327,4549.05
2026-02-17 08:00:00+00:00,1.18326,1.1844,1.18299,1.18407,4570.47
2026-02-17 09:00:00+00:00,1.18407,1.18497,1.18397,1.18465,4312.54
2026-02-17 10:00:00+00:00,1.18464,1.1847,1.1841,1.18427,3309.37
2026-02-17 11:00:00+00:00,1.18427,1.18444,1.1824,1.18308,3401.04
2026-02-17 12:00:00+00:00,1.18307,1.18358,1.18268,1.18277,3743.87
2026-02-17 13:00:00+00:00,1.18274,1.18303,1.18158,1.18221,7533.09
2026-02-17 14:00:00+00:00,1.18223,1.18282,1.18163,1.18237,11602.36
2026-02-17 15:00:00+00:00,1.18238,1.18239,1.18049,1.18105,9692.21
2026-02-17 16:00:00+00:00,1.18106,1.18353,1.18106,1.18307,7767.03
2026-02-17 17:00:00+00:00,1.18305,1.18422,1.18293,1.18394,4759.91
2026-02-17 18:00:00+00:00,1.18394,1.18531,1.18387,1.18482,3626.49
2026-02-17 19:00:00+00:00,1.18481,1.18504,1.18431,1.1848,2654.21
2026-02-17 20:00:00+00:00,1.18478,1.18526,1.18468,1.18508,2233.22
2026-02-17 21:00:00+00:00,1.1851,1.18551,1.18499,1.18549,946.25
2026-02-17 22:00:00+00:00,1.18548,1.18548,1.18486,1.18517,1204.94
2026-02-17 23:00:00+00:00,1.18517,1.18573,1.18504,1.18507,1226.92
2026-02-18 00:00:00+00:00,1.18507,1.18535,1.18469,1.18471,2668.18
2026-02-18 01:00:00+00:00,1.18471,1.18478,1.18424,1.18462,1625.54
2026-02-18 02:00:00+00:00,1.18461,1.18473,1.18415,1.18445,1384.7
2026-02-18 03:00:00+00:00,1.18447,1.18467,1.1841,1.18411,951.32
2026-02-18 04:00:00+00:00,1.18411,1.18438,1.18392,1.18419,1385.87
2026-02-18 05:00:00+00:00,1.18418,1.18459,1.18415,1.18457,1409.09
2026-02-18 06:00:00+00:00,1.18458,1.18464,1.18402,1.18446,1477.98
2026-02-18 07:00:00+00:00,1.18444,1.18463,1.18329,1.18347,3525.21
2026-02-18 08:00:00+00:00,1.18346,1.18381,1.18284,1.18311,4476.77
2026-02-18 09:00:00+00:00,1.18308,1.18385,1.18285,1.18359,3461.39
2026-02-18 10:00:00+00:00,1.18359,1.18408,1.18308,1.18322,2690.33
2026-02-18 11:00:00+00:00,1.1832,1.18378,1.18305,1.18345,2223.59
2026-02-18 12:00:00+00:00,1.18347,1.18472,1.18334,1.18397,3615.0
2026-02-18 13:00:00+00:00,1.18398,1.18485,1.18235,1.18237,5927.56
2026-02-18 14:00:00+00:00,1.18236,1.18277,1.18118,1.18151,9036.35
2026-02-18 15:00:00+00:00,1.18153,1.18267,1.18134,1.18226,8309.56
2026-02-18 16:00:00+00:00,1.18226,1.1826,1.18092,1.18094,5614.91
2026-02-18 17:00:00+00:00,1.18095,1.18141,1.18022,1.1806,4589.12
2026-02-18 18:00:00+00:00,1.1806,1.18073,1.17875,1.17904,5728.81
2026-02-18 19:00:00+00:00,1.17903,1.17952,1.17836,1.17873,8428.03
2026-02-18 20:00:00+00:00,1.17872,1.17904,1.1782,1.17835,2310.49
2026-02-18 21:00:00+00:00,1.17834,1.17872,1.17818,1.17826,1642.27
2026-02-18 22:00:00+00:00,1.17826,1.17854,1.1782,1.17838,686.94
2026-02-18 23:00:00+00:00,1.17839,1.17896,1.17839,1.17885,1101.69
2026-02-19 00:00:00+00:00,1.17884,1.17917,1.17852,1.179,3111.12
2026-02-19 01:00:00+00:00,1.17898,1.1795,1.17894,1.17945,2093.94
2026-02-19 02:00:00+00:00,1.17944,1.17955,1.17904,1.17909,1769.42
2026-02-19 03:00:00+00:00,1.17908,1.17929,1.17876,1.17906,2199.82
2026-02-19 04:00:00+00:00,1.17906,1.17916,1.17847,1.17893,1786.04
2026-02-19 05:00:00+00:00,1.17892,1.17928,1.17864,1.17915,1807.0
2026-02-19 06:00:00+00:00,1.17915,1.18008,1.17897,1.17981,1903.84
2026-02-19 07:00:00+00:00,1.17981,1.18035,1.17924,1.18006,3326.55
2026-02-19 08:00:00+00:00,1.18006,1.18051,1.17973,1.1801,4563.23
2026-02-19 09:00:00+00:00,1.18013,1.18075,1.17986,1.17998,3713.21
2026-02-19 10:00:00+00:00,1.17998,1.18031,1.17874,1.1789,3910.06
2026-02-19 11:00:00+00:00,1.17889,1.17903,1.17765,1.17807,4198.79
2026-02-19 12:00:00+00:00,1.17805,1.17807,1.17668,1.17695,4605.65
2026-02-19 13:00:00+00:00,1.17693,1.17698,1.17513,1.17654,8807.42
2026-02-19 14:00:00+00:00,1.17654,1.17663,1.17418,1.17516,11315.86
2026-02-19 15:00:00+00:00,1.17516,1.17754,1.17481,1.17629,14040.87
2026-02-19 16:00:00+00:00,1.1763,1.17706,1.17579,1.17611,7490.17
2026-02-19 17:00:00+00:00,1.17612,1.17679,1.1756,1.17657,4891.04
2026-02-19 18:00:00+00:00,1.17659,1.17741,1.17646,1.17682,3264.94
2026-02-19 19:00:00+00:00,1.17684,1.17718,1.17591,1.17637,3198.93
2026-02-19 20:00:00+00:00,1.17638,1.17689,1.17632,1.17689,2246.43
2026-02-19 21:00:00+00:00,1.17687,1.1778,1.17678,1.17728,2127.96
2026-02-19 22:00:00+00:00,1.17716,1.17735,1.17673,1.17704,529.29
2026-02-19 23:00:00+00:00,1.17702,1.17757,1.1768,1.17682,1016.87
2026-02-20 00:00:00+00:00,1.17683,1.17722,1.17667,1.17705,1898.44
2026-02-20 01:00:00+00:00,1.17702,1.17716,1.17551,1.17588,4628.16
2026-02-20 02:00:00+00:00,1.17589,1.17597,1.17536,1.17544,2965.57
2026-02-20 03:00:00+00:00,1.17545,1.17588,1.17545,1.17566,1669.8
2026-02-20 04:00:00+00:00,1.17568,1.17597,1.17524,1.17531,1521.41
2026-02-20 05:00:00+00:00,1.17532,1.17568,1.17501,1.17552,2308.14
2026-02-20 06:00:00+00:00,1.17553,1.17566,1.17515,1.1755,2798.67
2026-02-20 07:00:00+00:00,1.17548,1.17625,1.17496,1.17512,4628.8
2026-02-20 08:00:00+00:00,1.1751,1.17635,1.17432,1.17608,5798.17
2026-02-20 09:00:00+00:00,1.17608,1.1768,1.17583,1.17667,4078.78
2026-02-20 10:00:00+00:00,1.1767,1.17687,1.17572,1.17635,3737.51
2026-02-20 11:00:00+00:00,1.17635,1.1769,1.17597,1.17673,2923.03
2026-02-20 12:00:00+00:00,1.17672,1.17707,1.17631,1.17656,3817.76
2026-02-20 13:00:00+00:00,1.17655,1.17821,1.17571,1.17692,9970.08
2026-02-20 14:00:00+00:00,1.17691,1.17704,1.17559,1.17677,9283.71
2026-02-20 15:00:00+00:00,1.17679,1.18074,1.17551,1.1788,27531.71
2026-02-20 16:00:00+00:00,1.17881,1.17981,1.17736,1.17798,10126.76
2026-02-20 17:00:00+00:00,1.178,1.17848,1.17654,1.178,7376.46
2026-02-20 18:00:00+00:00,1.17801,1.1799,1.17767,1.17857,9385.68
2026-02-20 19:00:00+00:00,1.17857,1.17895,1.17784,1.17806,3881.28
2026-02-20 20:00:00+00:00,1.17806,1.17874,1.17772,1.17861,2973.73
2026-02-20 21:00:00+00:00,1.1786,1.17914,1.17794,1.17814,2302.87
2026-02-20 22:00:00+00:00,1.17814,1.17814,1.17814,1.17814,0.0
2026-02-20 23:00:00+00:00,1.17814,1.17814,1.17814,1.17814,0.0
2026-02-23 00:00:00+00:00,1.18333,1.18344,1.18225,1.18309,6631.07
2026-02-23 01:00:00+00:00,1.18309,1.18334,1.18205,1.18261,5656.46
2026-02-23 02:00:00+00:00,1.18262,1.18311,1.18234,1.18277,4573.51
2026-02-23 03:00:00+00:00,1.18275,1.1828,1.18165,1.18233,2345.05
2026-02-23 04:00:00+00:00,1.18235,1.18239,1.18179,1.18208,1476.32
2026-02-23 05:00:00+00:00,1.18205,1.18215,1.1815,1.18197,1523.89
2026-02-23 06:00:00+00:00,1.18195,1.18338,1.18165,1.18244,3392.43
2026-02-23 07:00:00+00:00,1.18242,1.18275,1.18186,1.18232,4206.85
2026-02-23 08:00:00+00:00,1.18233,1.18249,1.1807,1.181,5991.99
2026-02-23 09:00:00+00:00,1.18101,1.18124,1.18002,1.18008,4007.82
2026-02-23 10:00:00+00:00,1.18007,1.18013,1.17951,1.17985,3478.14
2026-02-23 11:00:00+00:00,1.17983,1.17988,1.17809,1.17859,5378.94
2026-02-23 12:00:00+00:00,1.17858,1.17864,1.17744,1.17817,5426.78
2026-02-23 13:00:00+00:00,1.17816,1.17978,1.17781,1.17959,6626.6
2026-02-23 14:00:00+00:00,1.1796,1.1809,1.17939,1.18053,8842.31
2026-02-23 15:00:00+00:00,1.18053,1.18098,1.1792,1.17947,9287.46
2026-02-23 16:00:00+00:00,1.17945,1.18062,1.1788,1.18037,8161.82
2026-02-23 17:00:00+00:00,1.18037,1.18087,1.17904,1.17986,5427.8
2026-02-23 18:00:00+00:00,1.17985,1.18009,1.17947,1.1798,2949.8
2026-02-23 19:00:00+00:00,1.1798,1.18005,1.17882,1.17915,3049.56
2026-02-23 20:00:00+00:00,1.17917,1.17938,1.17875,1.17886,2318.95
2026-02-23 21:00:00+00:00,1.17886,1.17924,1.1784,1.17846,1877.9
2026-02-23 22:00:00+00:00,1.17842,1.17875,1.17842,1.1786,1557.78
2026-02-23 23:00:00+00:00,1.1786,1.17953,1.17854,1.17929,1192.89
2026-02-24 00:00:00+00:00,1.17928,1.17963,1.17873,1.1788,2629.09
2026-02-24 01:00:00+00:00,1.17878,1.17879,1.17715,1.17818,4648.6
2026-02-24 02:00:00+00:00,1.17816,1.17845,1.17782,1.17837,2601.29
2026-02-24 03:00:00+00:00,1.17837,1.17853,1.17748,1.1775,1441.24
2026-02-24 04:00:00+00:00,1.17752,1.17767,1.17679,1.17695,1586.98
2026-02-24 05:00:00+00:00,1.17695,1.17806,1.17684,1.17798,2322.31
2026-02-24 06:00:00+00:00,1.17797,1.17823,1.1777,1.17803,2616.09
2026-02-24 07:00:00+00:00,1.17801,1.17823,1.17714,1.17791,7375.27
2026-02-24 08:00:00+00:00,1.17792,1.17897,1.17733,1.17837,6230.91
2026-02-24 09:00:00+00:00,1.17837,1.1793,1.17829,1.17875,4180.38
2026-02-24 10:00:00+00:00,1.17876,1.1791,1.17823,1.17855,2582.6
2026-02-24 11:00:00+00:00,1.17855,1.17859,1.17791,1.17804,3231.83
2026-02-24 12:00:00+00:00,1.17803,1.17835,1.17726,1.17811,4310.08
2026-02-24 13:00:00+00:00,1.17811,1.17812,1.1768,1.17721,5410.02
2026-02-24 14:00:00+00:00,1.1772,1.17786,1.17674,1.17732,6935.68
2026-02-24 15:00:00+00:00,1.17732,1.17809,1.1766,1.17727,8797.28
2026-02-24 16:00:00+00:00,1.17727,1.179,1.1772,1.17879,4885.54
2026-02-24 17:00:00+00:00,1.17879,1.17888,1.17816,1.17854,2957.52
2026-02-24 18:00:00+00:00,1.17854,1.17866,1.17771,1.17785,2407.19
2026-02-24 19:00:00+00:00,1.17784,1.17841,1.17764,1.17788,2096.56
2026-02-24 20:00:00+00:00,1.17786,1.17833,1.17749,1.1775,3085.82
2026-02-24 21:00:00+00:00,1.17752,1.17771,1.17717,1.17721,1720.38
2026-02-24 22:00:00+00:00,1.17718,1.17767,1.17715,1.17736,974.11
2026-02-24 23:00:00+00:00,1.17737,1.17759,1.17724,1.17738,559.85
2026-02-25 00:00:00+00:00,1.17738,1.17797,1.17732,1.17777,2352.71
2026-02-25 01:00:00+00:00,1.17777,1.17819,1.17759,1.17782,2329.2
2026-02-25 02:00:00+00:00,1.17783,1.17934,1.1778,1.17922,3661.74
2026-02-25 03:00:00+00:00,1.17923,1.17943,1.17857,1.17894,3521.66
2026-02-25 04:00:00+00:00,1.17894,1.17961,1.17876,1.17946,1592.54
2026-02-25 05:00:00+00:00,1.17946,1.18055,1.17939,1.18008,2058.11
2026-02-25 06:00:00+00:00,1.18009,1.18063,1.17969,1.18052,2737.0
2026-02-25 07:00:00+00:00,1.18052,1.18078,1.17969,1.17969,3754.34
2026-02-25 08:00:00+00:00,1.17969,1.17999,1.17895,1.17899,4726.35
2026-02-25 09:00:00+00:00,1.17898,1.1793,1.17855,1.17876,4463.38
2026-02-25 10:00:00+00:00,1.17876,1.17882,1.17792,1.17797,3581.63
2026-02-25 11:00:00+00:00,1.17794,1.1781,1.17709,1.17749,3129.71
2026-02-25 12:00:00+00:00,1.17748,1.17868,1.1774,1.17858,3203.06
